wul;wvl;wgul;wgvl;time
-0.6879936494796056;1.4754071425756412;-2.245031908828187;4.81448646524683;2017-01-05 03:00:00
-0.8290400190512311;2.1597230878239033;-1.8116059675563942;4.7193948956151965;2017-01-05 04:00:00
-0.6354423782194019;1.9556905462693428;-1.562129179789363;4.807739259578802;2017-01-05 05:00:00
-0.07623100654860537;1.4545742557970427;-0.20627213536681466;3.935906809803762;2017-01-05 06:00:00
-0.03887273389364987;1.113169453577928;-0.1465203046760648;4.195792555793729;2017-01-05 07:00:00
0.5295353151828345;1.6297421218911192;1.059070630365669;3.2594842437822384;2017-01-05 08:00:00
0.455715633571411;2.877275271722597;0.9248346681302171;5.839176286731153;2017-01-05 09:00:00
;;;;2017-01-05 10:00:00
-0.20162405348921741;2.304573476876504;-0.567534372784464;6.48694756454127;2017-01-05 11:00:00
-1.478131018088948;2.900995464614392;-3.38414206772996;6.64175277424874;2017-01-05 12:00:00
-0.8517199622334511;2.7858504686864984;-1.803642272964956;5.899448051336115;2017-01-05 13:00:00
-1.6492090785094577;3.101711160842174;-3.620215050386615;6.808634255507212;2017-01-05 14:00:00
-1.5886360223798113;2.6439343369696564;-3.971590055949527;6.60983584242414;2017-01-05 15:00:00
-2.037754167313747;2.4285008497199794;-4.791476015035026;5.710258754746979;2017-01-05 16:00:00
-2.175748948987647;1.523475815333004;-5.334094197518102;3.7349729666228484;2017-01-05 17:00:00
-2.1518460572421;1.2423689004033605;-4.897304819930296;2.8274602560904074;2017-01-05 18:00:00
-1.684450799216243;1.1794651473545836;-4.421683347942637;3.0960960118057823;2017-01-05 19:00:00
;;;;2017-01-05 20:00:00
-1.1985541741095023;0.970570033113103;-3.5290761793224226;2.857789541944136;2017-01-05 21:00:00
-1.1319678311034187;0.9166494757179304;-3.5956625223285066;2.911710099339309;2017-01-05 22:00:00
-0.9087801457349911;0.9087801457349909;-2.9080964663519713;2.90809646635197;2017-01-05 23:00:00
-0.6838183984063605;1.2860753593735845;-1.729658301851383;3.253014144297891;2017-01-06 00:00:00
-0.8034739902696554;1.8928661008546181;-2.276509639097357;5.363120619088086;2017-01-06 01:00:00
-0.399163943752717;1.4897001186347065;-1.308370704522795;4.8829059444137615;2017-01-06 02:00:00
-0.4605777883617951;1.1998461599021686;-1.5966696663208895;4.15946668766085;2017-01-06 03:00:00
-0.35425166757564364;1.235422382258027;-1.2044556697571878;4.20043609967729;2017-01-06 04:00:00
-0.706159359432898;1.2739452072488258;-2.035400506600707;3.6719597150113223;2017-01-06 05:00:00
-0.5526933460341542;1.4398153918826022;-1.8116059675563942;4.7193948956151965;2017-01-06 06:00:00
-0.5543943663232183;2.069027942548203;-1.0422614086876498;3.889772531990622;2017-01-06 07:00:00
-0.33164826418720655;1.3301685346423064;-0.9742167760499196;3.907370070511776;2017-01-06 08:00:00
-0.23158201676754642;1.089507728898343;-0.6591180477230169;3.1009066130183607;2017-01-06 09:00:00
;;;;2017-01-06 10:00:00
-0.42510200109077223;1.4825068587096322;-1.2516892254339402;4.3651590839783605;2017-01-06 11:00:00
-0.13148910474435282;1.8803818033428183;-0.34665309432602065;4.957370208812884;2017-01-06 12:00:00
-0.1793033246513901;2.564157004558389;-0.3765369817679187;5.384729709572616;2017-01-06 13:00:00
0.23149428363576718;2.6459917697470967;0.582469487857737;6.657656710976566;2017-01-06 14:00:00
-0.8265872243431682;2.88265222526873;-1.842108671393346;6.4241963877417385;2017-01-06 15:00:00
-0.6546444278610286;3.7126730420422893;-1.3985585504303795;7.93161968072671;2017-01-06 16:00:00
-1.7698829135223448;3.328665636025748;-3.7811134970704647;7.111240222418644;2017-01-06 17:00:00
-1.318702311866828;3.623104824836715;-2.754622607010708;7.568263411881139;2017-01-06 18:00:00
-1.3159574374748284;3.2571089531493427;-3.017073149332534;7.46751808770825;2017-01-06 19:00:00
;;;;2017-01-06 20:00:00
-0.926686801569961;2.8520487133094585;-2.6211998101550327;8.06722350336104;2017-01-06 21:00:00
-1.1382548195486781;2.681560309544042;-3.04650554643911;7.177117299073761;2017-01-06 22:00:00
-1.2852092073138222;2.226047645422862;-3.170182711374094;5.490917525376392;2017-01-06 23:00:00
-1.5369350764127783;2.7727042746003856;-3.156947724523544;5.695284455935926;2017-01-07 00:00:00
-0.7676296472696585;1.9997435998369473;-2.3028889418089755;5.999230799510841;2017-01-07 01:00:00
-1.050250986536884;2.0612336195944363;-2.1782983424468707;4.275151211010684;2017-01-07 02:00:00
-0.8145038506325067;1.2075516176510854;-2.3955995606838436;3.5516224048561336;2017-01-07 03:00:00
-0.6879936494796056;1.4754071425756412;-1.8467197959715727;3.9603033827030365;2017-01-07 04:00:00
-0.08965166232569505;1.2820785022791945;-0.3586066493027802;5.128314009116778;2017-01-07 05:00:00
-0.37744390176620674;0.466104401042584;-1.8332989514358613;2.263935662206837;2017-01-07 06:00:00
-0.35237628069890703;1.413304068057451;-0.8913047100031183;3.5748279368511997;2017-01-07 07:00:00
-0.09446711135350493;0.3294459686021405;-0.9210543356966732;3.2120981938708697;2017-01-07 08:00:00
0.39916741658022253;1.0398666719152125;1.4431437368669584;3.759517967693461;2017-01-07 09:00:00
;;;;2017-01-07 10:00:00
-0.5326907440486677;0.4313644591613791;-3.1295581212859225;2.5342661975731025;2017-01-07 11:00:00
0.08568061382092147;0.14840317636152411;0.7282852174778323;1.2614269990729547;2017-01-07 12:00:00
